,2022,name,Tuition,Enrollment Numbers,super_opeid,type,tier,tier_name,iclevel,region,state,cz,czname,cfips,county,multi,count,female,k_married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,shareimputed,imputed
133,127,clarkson university,54370,2905,2699.0,2.0,6.0,Selective private,1.0,1.0,NY,18300.0,Watertown,36089.0,St Lawrence,0.0,559.0,0.2659511,0.67122161,0.029669976,0.0006236220900000001,121016.781263976,94600.0,0.665297641808175,0.055987392000000004,0.11307572,0.18074469,0.27866876,0.37152347,0.18589994,0.078789555,0.010683598999999998,0.0018689876000000001,0.79506242,77578.3043194693,73300.0,76100.0,0.05385575099999999,0.057177864,0.030646674,0.069999732,0.14882478,0.69335103,0.47377068,0.23282801,0.028361342999999997,0.72542411,0.78099895,0.77648133,0.78660142,0.82522297,0.10006159,0.079521179,0.054102961,0.23637398,0.52994031,0.06932070900000001,0.018424619,0.11193299999999999,0.18733874,0.61298299,0.071118824,0.035572216000000004,0.088597775,0.15852979999999997,0.6461814,0.069791697,0.029093726,0.060791302,0.13404745,0.70627576,0.030776177000000002,0.025769871,0.05749172,0.13027196,0.75569028,0.011138617,0.015497453999999999,0.029622201,0.015572792,0.043850876,0.60731101,0.63332152,0.64376414,0.66201538,0.71265107,0.0,0.0
134,127,seattle university,49335,4299,3790.0,2.0,6.0,Selective private,1.0,4.0,WA,39400.0,Seattle,53033.0,King,0.0,523.333333333333,0.622293,0.55315942,0.019009631000000003,0.0012649348,179809.74870621,105700.0,0.707420907278729,0.047202915,0.091188975,0.15314555,0.23598844,0.47247419,0.27132496,0.16034086,0.032610826,0.0064012808999999995,0.69313949,62215.055625497596,55400.0,60400.0,0.092514426,0.098784328,0.08883386900000001,0.099290788,0.20796786,0.50512326,0.29292226,0.13964261,0.026162803,0.63577121,0.70399678,0.70272279,0.67888528,0.70078868,0.14928259,0.11659355,0.12613821,0.20526412,0.40272155,0.088491425,0.077603377,0.10854639999999999,0.19489795,0.53046083,0.083489664,0.10494436,0.092637345,0.18768477,0.5312438,0.096920006,0.096641302,0.11368436,0.24227543,0.45047894,0.10161453,0.07910642799999999,0.089789599,0.20019922,0.5292901999999999,0.026797811,0.021506763999999998,0.016310919,0.029378547999999997,0.028585153,0.49545571,0.49326947,0.58625472,0.55976295,0.55645752,0.0,0.0
135,136,university of tulsa,44838,2929,3185.0,2.0,4.0,Highly selective private,1.0,3.0,OK,30402.0,Tulsa,40143.0,Tulsa,0.0,493.0,0.5598377,0.60456246,0.011506592,0.00075467146,149613.902679175,93600.0,0.668515459035521,0.050678287,0.13913383,0.17249773,0.22438934,0.41330081,0.25671744,0.14794357,0.028488512999999997,0.0049441228999999995,0.6461946999999999,62311.7548332911,46400.0,50500.0,0.10404442,0.11414805,0.11708011,0.12972021,0.23664871,0.40240291,0.26933536,0.15981932,0.045483697000000003,0.55871904,0.62149477,0.64015698,0.64095777,0.67059898,0.14280158,0.16100368,0.20568782,0.26345518,0.22705172,0.10592956,0.14645579,0.15618736,0.23021983,0.36120749,0.10549348,0.11422399,0.14273717,0.29352304,0.3440223,0.13032606,0.10486574,0.12802316,0.24487641,0.39190862,0.10823002,0.10962870000000001,0.10698381,0.2073216,0.4678359,0.014891416000000001,0.048376456,0.019291317,0.048263952,0.057683412,0.41264126,0.45018429,0.60400367,0.63727051,0.66254079,0.0,0.0
136,136,university of the pacific,52352,3524,1329.0,2.0,6.0,Selective private,1.0,4.0,CA,37400.0,Sacramento,6077.0,San Joaquin,0.0,617.666666666667,0.60280627,0.59446138,0.04254083,0.0005443375599999999,202079.926335672,96500.0,0.663727323718156,0.08552739,0.12581083,0.16913763,0.18692532,0.43259877,0.28993052,0.16603509,0.039641704,0.0055358345,0.70610803,68705.45715140991,59000.0,64200.0,0.095958352,0.103539,0.088634416,0.084894516,0.18566573,0.53726625,0.35219166,0.22808044,0.03324341,0.69245738,0.68609744,0.71551317,0.71485841,0.70716828,0.10002402,0.079314411,0.1164697,0.2067976,0.49739423,0.10864107,0.09474430199999999,0.10225887,0.22274537,0.47161034,0.084600255,0.097192325,0.081152111,0.19498904,0.54206622,0.09406320800000001,0.079976052,0.09751965900000001,0.19171615,0.53672493,0.1142493,0.089095429,0.069609821,0.16444451,0.56260097,0.0063644825,0.015363654,0.035329368,0.043652222000000004,0.038444232,0.44784759999999996,0.64120561,0.59069073,0.60923541,0.60494393,0.0,0.0
137,136,university of texas dallas,39776,21187,9741.0,1.0,3.0,Highly selective public,1.0,3.0,TX,33100.0,Dallas,48085.0,Collin,0.0,772.0,0.43134716,0.57260406,0.024302004,0.0021781768,128479.33662564801,100800.0,0.680135118528969,0.057812102000000004,0.10009433,0.16860697,0.23382792,0.43965870000000007,0.23059772,0.10522911,0.014260364,0.0009318341,0.69573182,68956.8358970207,57100.0,61600.0,0.095055662,0.10019414,0.08889742199999999,0.095814988,0.20129660000000002,0.51379687,0.33319458,0.19251461,0.044573385,0.63528532,0.67972624,0.69736642,0.70480204,0.7018733,0.11286005,0.14257571,0.092601456,0.23160093,0.42036188,0.13111845,0.079845518,0.09278000900000001,0.20343535,0.49282071,0.087198809,0.08837365400000001,0.1105999,0.21612795,0.49769974,0.078729436,0.094802044,0.10605964,0.21591093,0.504498,0.10788774,0.080960445,0.085810035,0.18336464,0.54197711,0.03767683,0.04308987,0.043557357000000005,0.042240176,0.047448508,0.50003713,0.55377328,0.53818351,0.60309571,0.58341658,0.0,0.0
138,136,saint thomas university,48609,6333,1468.0,2.0,6.0,Selective private,1.0,3.0,FL,7000.0,Miami,12086.0,,0.0,125.0,0.56800002,0.38178521,0.045534585,2.0157971e-05,61359.47815625,37500.0,0.392391042073568,0.28582835,0.31025311,0.17159960000000002,0.11711889999999998,0.11520006,0.06728307900000001,0.045126072999999996,0.010630425,5.7296416e-05,0.5656184,38755.110125,35300.0,40000.0,0.13076721,0.15209058,0.14977837,0.19911909,0.25195965,0.24705234,0.10416026,0.049598592999999996,0.005328798199999999,0.52021873,0.55832523,0.58565789,0.61805952,0.61473852,0.20507954,0.1600571,0.22363095,0.25192499,0.15930745,0.094789334,0.20775729,0.21505995,0.24993981,0.23245357,0.17119938,0.10432077,0.15081514,0.26278225,0.31088251,0.11333602,0.068702511,0.24840781,0.27747124,0.2920824,0.18587507,0.11826728,0.11721300000000001,0.21542762,0.36321703,7.0524744e-05,0.0,0.0,0.045326933,0.0,0.32894298,0.42300016,0.33620808,0.40999350000000007,0.44110847,0.0,0.0
139,136,university of new hampshire,37202,11747,2589.0,1.0,5.0,Selective public,1.0,1.0,NH,20600.0,Manchester,33017.0,Strafford,0.0,2608.0,0.5809049,0.61513877,0.011960809,0.00062590512,145116.152215938,109900.0,0.729721706703397,0.035816401,0.074540883,0.13989633,0.25980198,0.48994440000000006,0.28403577,0.13849328,0.019467863999999998,0.0015241293,0.67611426,55197.6169628307,49100.0,51600.0,0.066028878,0.073972285,0.097839534,0.14585131,0.27007961,0.41225719,0.21603495,0.10333375,0.017190706,0.62249112,0.6341033,0.65557665,0.67472571,0.69302642,0.091154449,0.16067304,0.15569551,0.25852913,0.33394781,0.097552717,0.12299827,0.18046683,0.24365756,0.3553246,0.072657384,0.11261126,0.16429149,0.29724938,0.35319054,0.07112653599999999,0.091628186,0.14295085,0.29524216,0.39905223,0.071013115,0.088494368,0.13613792,0.25384307,0.45051149,0.017475378,0.008310819,0.0084628789,0.014922577,0.022215715,0.58591819,0.56350583,0.58764112,0.58994758,0.64634007,0.0,0.0
140,136,university of nebraska,27002,20286,71.0,1.0,5.0,Selective public,1.0,2.0,NE,28101.0,Lincoln,31109.0,Lancaster,1.0,5828.66666666667,0.51738536,0.68910116,0.012720068000000001,0.00040815069,115012.842849726,89400.0,0.658901615068103,0.044165567,0.10762726,0.20541333,0.31616646,0.32662731,0.15296221,0.073566742,0.0122106,0.0010036059,0.65554863,52762.2534833671,45200.0,47400.0,0.069118947,0.07596775900000001,0.10052973,0.16530043,0.30176929,0.3564328,0.17957312,0.09047224400000001,0.017973633,0.60891646,0.63124043,0.64404017,0.65840924,0.67433268,0.10214936,0.13383469,0.19078988,0.28521734,0.28800872,0.08339268,0.13098602,0.16962232,0.29292035,0.32307866,0.07710363,0.099470735,0.18056169,0.33047387,0.31239012,0.07070636,0.095784269,0.16854116,0.31293935,0.35202894,0.074359544,0.091250174,0.14769509,0.27805889,0.40863636,0.0092413779,0.011788421,0.011174255,0.015123287,0.028227613999999998,0.61391217,0.66926014,0.69457865,0.70069104,0.69114262,0.0,0.0
141,136,simmons university,43112,1744,2208.0,2.0,6.0,Selective private,1.0,1.0,MA,20500.0,Boston,25025.0,Suffolk,0.0,240.333333333333,0.98751736,0.58543897,0.023206857999999997,0.0,155814.69355712598,89800.0,0.665616844877621,0.056845352,0.1369116,0.19581167,0.23265573,0.3777757,0.2598815,0.14691883,0.027973388999999998,0.004127631,0.66422373,52523.8865778866,50900.0,54300.0,0.096115135,0.10778995,0.092587709,0.12188762,0.24228957,0.43544522,0.20916606,0.08838281,0.0093851276,0.61303157,0.68210566,0.67558688,0.65327942,0.66629624,0.11030031,0.13309497,0.10546603,0.24289317,0.40824547,0.080049761,0.089173481,0.13625419,0.24252439,0.4519982,0.093429469,0.10198716,0.095869675,0.28354105,0.42517266,0.10371,0.08571119599999999,0.13776398,0.27470529,0.3981095,0.12742174,0.087092735,0.12286025,0.20076838,0.46185693,0.0,0.010374965,0.00027084132000000004,0.0053974706999999995,0.017618624,0.61457604,0.5647675999999999,0.54347271,0.63723338,0.57840043,0.0,0.0
142,136,samford university,35360,3576,1036.0,2.0,6.0,Selective private,1.0,3.0,AL,10700.0,Birmingham,1073.0,Jefferson,0.0,632.0,0.61919832,0.77055091,0.0071679298,0.0,221271.60753725,131000.0,0.77856716287287,0.028684683,0.054198533,0.11712349,0.20210806,0.59788519,0.41063958,0.26102951,0.069641605,0.0052564447,0.60009754,54474.032708663,40800.0,46400.0,0.14314994,0.15946247,0.13672897,0.12886506,0.23152541,0.34341806,0.21506393,0.13884345,0.030634903999999998,0.5960361999999999,0.6158041999999999,0.59764159,0.59373403,0.60150087,0.11254467,0.12614104,0.13298832,0.37843898,0.24988702,0.15653072,0.11403335,0.13022628,0.21637960000000003,0.38283002,0.16180366,0.13033116,0.15090914,0.21259061,0.34436548,0.16703975,0.13010791,0.12432876,0.25013471,0.32838890000000004,0.15895918,0.1427858,0.12575896,0.22326854,0.34922755,0.0,0.038659431,0.017358452,0.023632082999999998,0.036345277,0.61511654,0.67989039,0.74597043,0.7898016,0.78453439,0.0,0.0
143,136,new school,52979,6430,20662.0,2.0,8.0,Nonselective four-year private not-for-profit,1.0,1.0,NY,19400.0,New York,36061.0,New York,0.0,575.666666666667,0.64910251,0.37495244,0.029008022999999997,0.0011655396000000001,255928.38858931698,95800.0,0.651620765331514,0.10642795,0.13596874,0.15525234,0.16399533,0.43835562,0.3077012,0.21190129,0.068522647,0.0098410146,0.54046047,44456.6354317458,32800.0,42700.0,0.17033399999999999,0.18690386,0.2027688,0.13446206,0.17320949,0.30265576,0.18259737,0.089182198,0.022246476,0.51291615,0.56746048,0.55989808,0.55673015,0.52580214,0.19461639,0.22340351,0.18020314,0.12921676,0.27256021,0.17169383,0.19385453,0.10262584,0.19059491,0.34123093,0.13895544,0.23151755,0.15155216,0.17529301,0.30268189,0.18352152,0.17727767,0.14497237,0.17527808,0.31895038,0.20799644,0.19987863,0.12324672,0.17698601,0.29189214,0.010951444,0.021365133999999997,0.026438879,0.01422401,0.026778661000000002,0.35399678,0.31973869,0.39781153,0.39420259,0.38186866,0.0,0.0
144,136,drake university,45962,2848,1860.0,2.0,6.0,Selective private,1.0,2.0,IA,27501.0,Des Moines,19153.0,Polk,0.0,658.333333333333,0.59797466,0.66906774,0.017473824,0.00098863465,175198.480767405,109600.0,0.731984745430041,0.036516391,0.072967246,0.1457247,0.25944901,0.48534265,0.2943604,0.15457882,0.025500627,0.0026473815,0.72266442,71157.759582674,57200.0,60100.0,0.063559085,0.075368419,0.082268983,0.10631722,0.22506066,0.51098478,0.34155819,0.23146915,0.035149734,0.7037276,0.69209838,0.73306298,0.70751184,0.73366243,0.06584829099999999,0.09080634300000001,0.13339122,0.23143417,0.47852004,0.071450591,0.11146777,0.12176045,0.24617414,0.44914708,0.07911063,0.060648310999999996,0.12785849,0.22876929,0.50361323,0.08790737400000001,0.08914680000000001,0.11875859,0.20636447,0.49782285,0.068847172,0.080051832,0.08883990300000001,0.23028776,0.53197336,0.027073722,0.008193518,0.05228659099999999,0.029489327000000003,0.03769052,0.60098225,0.61529273,0.61970377,0.67200428,0.69552684,0.0,0.0
145,136,the catholic university of america,52156,3055,1437.0,2.0,6.0,Selective private,1.0,3.0,DC,11304.0,Washington DC,11001.0,District Of Columbia,0.0,548.0,0.53467155,0.59243506,0.008010637,0.00063719845,187760.40987112198,133000.0,0.785614233382427,0.021016385,0.06063381599999999,0.10091512,0.18843681,0.62899792,0.40868708,0.22411644,0.040084182999999995,0.0036134184000000003,0.69165415,64459.286935922304,57700.0,61100.0,0.089264825,0.099376515,0.09813842199999999,0.10259706,0.1807856,0.51910245,0.31598419,0.1710826,0.033076569,0.51719481,0.62933177,0.6972084,0.66901582,0.70938188,0.22177844,0.15763196,0.09873933300000001,0.14068882,0.38116151,0.12086760000000002,0.15013333,0.12433119,0.16574793,0.43891996,0.10985109,0.08839105800000001,0.076422796,0.18658367,0.53875136,0.13369355,0.098901019,0.099593818,0.17395338,0.49385822,0.08125376,0.09247379,0.10572989,0.18469147,0.53585106,0.030319126000000002,0.0092252763,0.011192472,0.025344575,0.041295316,0.22634256,0.41646156,0.58174723,0.56809288,0.63063771,0.0,0.0
146,136,university of la verne,45850,2484,1216.0,2.0,6.0,Selective private,1.0,4.0,CA,38300.0,Los Angeles,6037.0,Los Angeles,0.0,285.33333333333303,0.63200933,0.52343291,0.036298785,0.0011878135,98916.00026467581,72300.0,0.579280156189593,0.12084086,0.16370192,0.2180692,0.21914649,0.27824163,0.14400965,0.063403547,0.010273737,0.002321264,0.65188533,56189.7318012558,48600.0,53700.0,0.098058008,0.10998584,0.10166009,0.13834435,0.22087517,0.42913461,0.20304991,0.10500738,0.019920804,0.56834173,0.61653638,0.68278486,0.67886585,0.66349822,0.16178244,0.16459174,0.13045661,0.24278419,0.30038503,0.12742409,0.12051078,0.160735,0.18313596,0.40819418,0.084816426,0.077430382,0.15381087,0.23976326,0.444179,0.095936365,0.074766137,0.12755679,0.26968834,0.43205240000000006,0.10802255,0.1034098,0.12497121,0.18031445,0.48328191,0.0098295677,0.0068339235,0.016236611,0.021365942000000002,0.033752274,0.38924885,0.48369157,0.55987859,0.54868168,0.55664045,0.0,0.0
147,148,university of alabama,31090,31670,1051.0,1.0,5.0,Selective public,1.0,3.0,AL,10801.0,Tuscaloosa,1125.0,Tuscaloosa,0.0,2843.6666666666697,0.54905641,0.62557709,0.016160509,0.00057637325,152857.970297664,106100.0,0.700282314844895,0.064959638,0.096593529,0.13487202,0.23709644,0.46647847,0.26946694,0.1562501,0.032817472,0.0021425865,0.63923728,56930.8876528433,44300.0,48100.0,0.10059681,0.11030798,0.10935071,0.15485986,0.25261346,0.37286812,0.21290042,0.11362699,0.024776829,0.5883562,0.60212755,0.64072353,0.64524537,0.65052348,0.10631279,0.14738572,0.2353261,0.26219770000000003,0.24877769,0.11893499,0.12352107,0.19358395,0.27515465,0.28880537,0.09084094300000001,0.10361364,0.20216356,0.24930221,0.35407957,0.10363387,0.099421211,0.15138176,0.28179535,0.3637678,0.11809862,0.10782545,0.12372686,0.23273626,0.41761282,0.0088727903,0.013438055,0.01823145,0.018946979,0.034195047,0.42343509,0.44395322,0.61371076,0.65508109,0.67976999,0.0,0.0
148,148,university of alabama birmingham,25380,13878,1052.0,1.0,5.0,Selective public,1.0,3.0,AL,10700.0,Birmingham,1073.0,Jefferson,0.0,1373.3333333333298,0.6029126,0.49367833,0.018933684,0.00071746524,92744.6379076911,74600.0,0.574070343852622,0.12073208,0.17104548,0.20095557,0.24169533,0.26557153,0.11831363,0.051351201,0.0074615246,0.0005203713099999999,0.58612907,45752.646061514,38100.0,41300.0,0.11282868,0.12294300000000001,0.13971482,0.19747922,0.27840406,0.26145887,0.12463919,0.066422358,0.017121293,0.51884067,0.57142061,0.57843143,0.61006296,0.61023515,0.14819638,0.17811553,0.2554751,0.26138899,0.15682398,0.11372823,0.159554,0.23771049,0.25191954,0.23708768,0.13957171,0.13788378,0.18034935,0.31152275,0.23067245,0.1026174,0.12109539999999999,0.19349341,0.29980257,0.28299123,0.12331285,0.12781063,0.16179153,0.25866178,0.32842323,0.005942623100000001,0.014131200000000002,0.014520324,0.013053926,0.029798891,0.35430327,0.37393638,0.49832833,0.56237906,0.56811887,0.0,0.0
150,148,university of cincinnati,27472,28657,3125.0,1.0,5.0,Selective public,1.0,2.0,OH,12701.0,Cincinnati,39061.0,Hamilton,0.0,5028.66666666667,0.49907199,0.54442739,0.01036342,0.00046299768,106978.36920095599,85200.0,0.633156860141812,0.065327711,0.12852679,0.20548719,0.29390636,0.30675191,0.14851014,0.068021096,0.009691209499999999,0.0008713917300000001,0.60044819,45505.0955547569,39100.0,42400.0,0.095303968,0.10572029,0.13963315,0.20126334,0.26036417,0.29301906,0.14654005,0.069983162,0.010499071,0.50826335,0.56036347,0.58022439,0.61462474,0.6368404000000001,0.16038689,0.19789532,0.25033104,0.23274927,0.15863742,0.11255176,0.16884485,0.25126302,0.26414365,0.20319676,0.11394182,0.15298185,0.21950786,0.25471282,0.25885567,0.09509875599999999,0.13175894,0.18880069,0.27693221,0.30740944,0.095885143,0.11358824,0.16958323,0.25257322,0.36837021,0.0070873089,0.00415962,0.00516525,0.0086359987,0.019239925,0.36188772,0.44257879,0.52617186,0.58621514,0.59816724,0.0,0.0
151,148,university of mississippi,25876,16179,2440.0,1.0,5.0,Selective public,1.0,3.0,MS,4702.0,Clarksdale,28071.0,Lafayette,0.0,2003.33333333333,0.51830286,0.64084941,0.016521731,0.00099206087,191835.298892471,109100.0,0.706641587679477,0.069760583,0.099913247,0.12860388,0.2108826,0.4908396,0.33157325,0.21247634,0.053949352,0.0043224418,0.63413292,59864.2095894863,43300.0,47700.0,0.10640553,0.11566851,0.11334874,0.16007434,0.24543637,0.36547196,0.22168279999999999,0.13310859,0.033097833,0.57266718,0.60179263,0.62522924,0.64451855,0.64732271,0.11396963,0.19566107,0.20007721,0.25345728,0.23683476,0.11055498,0.12849084,0.21590170000000003,0.26809573,0.27695671,0.10255342,0.11142109,0.18688381,0.27767801,0.32146358,0.09948424199999999,0.09804040900000001,0.17777,0.273321,0.35138434,0.12734048,0.10564993,0.12839797,0.21925619,0.41935545,0.014220937,0.014958083999999998,0.02587948,0.020394742,0.046822149,0.40503228,0.52692872,0.60382307,0.66511023,0.69683218,0.0,0.0
152,148,university of central florida,22467,61456,3954.0,1.0,5.0,Selective public,1.0,3.0,FL,7400.0,Orlando,12095.0,Orange,0.0,4407.0,0.54534453,0.56590831,0.025976531,0.0009122827300000001,119866.26286601301,91200.0,0.650330512342957,0.072166279,0.12566967,0.18165889,0.24427673,0.37622845,0.20039958,0.095030814,0.014564703,0.0013569732,0.64973849,53496.8639779399,46000.0,49100.0,0.092082717,0.10182723,0.10470904,0.14170471,0.26794466,0.38381439,0.2117902,0.10312298,0.017167008,0.64224261,0.63850385,0.64646828,0.65620172,0.65231144,0.08628954,0.12144547,0.18301399,0.2492971,0.35995388,0.11857550000000001,0.098854259,0.14382468,0.27055234,0.36819321,0.09823121900000001,0.10252338,0.15731655,0.2749415,0.36698735,0.093765371,0.10251944,0.13515265,0.28993705,0.37862542,0.10618392,0.10593137,0.12978889,0.25299296,0.40510291,0.012641399,0.013897661,0.015919123,0.01769782,0.019385014,0.46026212,0.53938854,0.53006464,0.58565396,0.59951752,0.0,0.0
153,148,san diego state university,20016,31086,1151.0,1.0,5.0,Selective public,1.0,4.0,CA,38000.0,San Diego,6073.0,San Diego,0.0,3196.3333333333303,0.58817393,0.54928756,0.036618356,0.0016755871,139292.37038207802,100500.0,0.670021613592251,0.089785799,0.10926597,0.15167639,0.20909008,0.44018167,0.26409021,0.12568527,0.018647346999999998,0.0020792319,0.66684097,57036.051582949905,51000.0,55200.0,0.092601053,0.10003936,0.10452498,0.12736823,0.21902537,0.44904196,0.24067865,0.11861146,0.023102604,0.64141268,0.64147109,0.65983456,0.6677447,0.68031025,0.12081301,0.10119575,0.14130896,0.22884099,0.4078413,0.10642060000000002,0.1029615,0.14941804,0.25845322,0.38274664,0.09627304199999999,0.10731586,0.14205259,0.21822715,0.43613136,0.094242536,0.10353014,0.13346842,0.22319151,0.44556743,0.09826938800000001,0.10510307,0.11109375,0.20553225,0.48000154,0.01866205,0.011570071000000001,0.016448368999999997,0.016533744,0.032284237,0.46033922,0.48409405,0.5167231,0.56819683,0.58585274,0.0,0.0
154,148,cuny city college,19010,12587,2688.0,1.0,5.0,Selective public,1.0,1.0,NY,19400.0,New York,36061.0,New York,0.0,582.333333333333,0.47223812,0.38075513,0.11723747,0.0045848917,54008.8998014453,35500.0,0.377118507537694,0.32546476,0.27965024,0.16806409,0.11846089,0.10835999,0.051773727,0.017143481999999998,0.0023351548999999997,1.715066e-05,0.65994656,60889.663557169406,48500.0,53200.0,0.099116251,0.10705575,0.10695908,0.13445841,0.22695638,0.42457035,0.25147209,0.14184138,0.045307457,0.62591147,0.65501171,0.67630345,0.6630078,0.74619251,0.123101,0.11599432,0.1477937,0.25289536,0.36021557,0.096054591,0.10029785,0.15542345,0.25550121,0.39272287,0.09533817300000001,0.11911001,0.11233062,0.2143158,0.45890546,0.12564422,0.11056174,0.10578662,0.18844375,0.46956369,0.085106805,0.07422795900000001,0.10596377,0.13708808,0.59761339,0.014087213999999999,0.016361423,0.051024824,0.09179448300000001,0.1540937,0.37972090000000003,0.35386401,0.35710528,0.42341793,0.44330162,0.0,0.0
155,148,quinnipiac university,51270,6841,1402.0,2.0,4.0,Highly selective private,1.0,1.0,CT,20901.0,Bridgeport,9009.0,New Haven,0.0,1085.6666666666702,0.61958855,0.62135905,0.009007482800000001,0.00010409010000000001,188020.056911076,127000.0,0.777924819339592,0.018561233,0.056654323,0.12257633,0.20969975,0.59250844,0.37929735,0.21665531,0.04381074,0.0036464881,0.72772938,67503.0081183317,60000.0,62600.0,0.064243972,0.070729032,0.072095998,0.10394827,0.2013357,0.55189109,0.32210809,0.16914493,0.029493261,0.6826085999999999,0.67232865,0.72063994,0.74088967,0.73124903,0.08327397,0.14540362,0.11280830000000001,0.17322932,0.48528472,0.10322687,0.075563781,0.15297437,0.18489648,0.48333851,0.07038722900000001,0.072185196,0.1080348,0.20513999,0.54425275,0.057804536,0.057250798,0.11107911,0.22024829999999998,0.55361724,0.071873605,0.074703477,0.09561377800000001,0.1963075,0.56150168,0.00560793,0.021355091,0.024445906,0.020611908,0.035207115,0.41089979,0.53428644,0.57835782,0.6422015999999999,0.63779706,0.0,0.0
156,148,michigan technological university,38112,5642,2292.0,1.0,5.0,Selective public,1.0,2.0,MI,21002.0,Houghton,26061.0,Houghton,0.0,1068.6666666666702,0.26668745,0.66637415,0.017467972,0.0003469435,117206.970662917,98700.0,0.690617777225901,0.037419125,0.08649084,0.16860725,0.29776257,0.40972018,0.18767999,0.059530190999999996,0.0090436824,0.00075901358,0.74532765,68925.3419443037,65900.0,68200.0,0.066269442,0.069665499,0.062444917999999995,0.09173908800000001,0.17000679999999999,0.60614365,0.36846277,0.16806757,0.02198804,0.66076154,0.68292093,0.72669339,0.75095618,0.76980269,0.13265586,0.092286356,0.10571257,0.20252584,0.46681935,0.10967407,0.10727609,0.12141421,0.17560905,0.48602659,0.073273517,0.066771992,0.093649089,0.18578498,0.58052039,0.057614695,0.058003154,0.09732163699999999,0.17112909,0.61593145,0.062740088,0.051703177,0.079355493,0.15854564,0.64765555,0.0092718229,0.018661316,0.020306725,0.014322415,0.030114513,0.64771211,0.64851505,0.64934093,0.67054915,0.67582387,0.0,0.0
157,148,george mason university,36579,27105,3749.0,1.0,5.0,Selective public,1.0,3.0,VA,11304.0,Washington DC,51059.0,Fairfax,0.0,2159.3333333333303,0.5714727,0.54259735,0.030900523,0.00045480029000000003,128011.13653664301,107500.0,0.693783246962956,0.061455533,0.10718496,0.1463483,0.20575847,0.47925276,0.27728832,0.11705179,0.013030352,0.00077099417,0.69400525,60989.629616586906,56500.0,61300.0,0.09527247400000001,0.10241915,0.08707022699999999,0.10439282,0.1998547,0.50626308,0.30795777,0.14937048,0.018859379,0.68409598,0.69779527,0.70061195,0.68801659,0.69498193,0.13378698,0.074732013,0.10491558,0.18375429999999998,0.50281107,0.087575406,0.10152674,0.10438529,0.20054542,0.5059672000000001,0.10458755,0.07399226,0.10509937,0.21907726,0.49724358,0.10582733,0.093843505,0.10377213,0.20266269,0.49389434,0.099591203,0.08650478699999999,0.10437819,0.19468929,0.51483649,0.0074004773,0.020251559,0.023080182999999997,0.016525954,0.019730331,0.47983846,0.50789076,0.47027615,0.55593187,0.57476681,0.0,0.0
158,148,duquesne university,43526,5383,3258.0,2.0,6.0,Selective private,1.0,1.0,PA,16300.0,Pittsburgh,42003.0,Allegheny,0.0,1116.3333333333298,0.58823532,0.65585172,0.017168846,0.00034915752,147170.560475142,104000.0,0.711957892096552,0.041523315,0.07767684799999999,0.15542963,0.27166969,0.45370054,0.25492808,0.13605368,0.027037466,0.0012661933,0.71640044,65681.92193098691,56300.0,59200.0,0.065106913,0.073313154,0.080212198,0.10404406,0.23446259,0.50796795,0.29984403,0.16828366,0.024763836,0.66243368,0.65508258,0.71161991,0.73395109,0.72296631,0.08872570800000001,0.12023261,0.1447465,0.23282033,0.41347483,0.12026932,0.1133521,0.11227031,0.22380914,0.4302991,0.07300235299999999,0.060769795999999994,0.12494832,0.27563447,0.46564507,0.054152637999999996,0.063637868,0.10613963,0.27736449,0.49870536,0.075442865,0.087460779,0.09049432,0.19664302,0.54995894,0.0084087104,0.015834301999999998,0.011829748000000001,0.019519815,0.035360511000000004,0.61515749,0.63891965,0.63848394,0.65342605,0.66987735,0.0,0.0
